gaiaSource_ra,gaiaSource_decl,variCepheid_solutionId,variCepheid_sourceId,variCepheid_pf,variCepheid_pfError,variCepheid_p1O,variCepheid_p1Oerror,variCepheid_epochG,variCepheid_epochGerror,variCepheid_epochBP,variCepheid_epochBPerror,variCepheid_epochRP,variCepheid_epochRPerror,variCepheid_epochRV,variCepheid_epochRVerror,variCepheid_intAverageG,variCepheid_intAverageGerror,variCepheid_intAverageBP,variCepheid_intAverageBPerror,variCepheid_intAverageRP,variCepheid_intAverageRPerror,variCepheid_averageRV,variCepheid_averageRVerror,variCepheid_peakToPeakG,variCepheid_peakToPeakGerror,variCepheid_peakToPeakBP,variCepheid_peakToPeakBPerror,variCepheid_peakToPeakRP,variCepheid_peakToPeakRPerror,variCepheid_peakToPeakRV,variCepheid_peakToPeakRVerror,variCepheid_metallicity,variCepheid_metallicityError,variCepheid_r21G,variCepheid_r21Gerror,variCepheid_r31G,variCepheid_r31Gerror,variCepheid_phi21G,variCepheid_phi21Gerror,variCepheid_phi31G,variCepheid_phi31Gerror,variCepheid_numCleanEpochsG,variCepheid_numCleanEpochsBP,variCepheid_numCleanEpochsRP,variCepheid_numCleanEpochsRV,variCepheid_zpMagG,variCepheid_zpMagBP,variCepheid_zpMagRP,variCepheid_numHarmonicsForP1G,variCepheid_numHarmonicsForP1BP,variCepheid_numHarmonicsForP1RP,variCepheid_numHarmonicsForP1RV,variCepheid_referenceTimeG,variCepheid_referenceTimeBP,variCepheid_referenceTimeRP,variCepheid_referenceTimeRV,variCepheid_fundFreq1,variCepheid_fundFreq1Error,variCepheid_fundFreq2,variCepheid_fundFreq2Error,variCepheid_p2O,variCepheid_p2Oerror,variCepheid_typeBestClassification,variCepheid_type2BestSubClassification,variCepheid_modeBestClassification,variCepheid_multiModeBestClassification,epochPhotometry_epochPhotFile
80.39699688023883,-70.22382489854073,375316653866487564,4657937494829751040,12.893661625321121,0.0035249,,,1664.09155464066,0.00498496,1663.769671031243,0.00943286,1664.206617561861,0.01592,,,16.7971,0.00574057,17.2002,0.0158504,16.112,0.0217624,,,0.540647,0.0150698,0.741723,0.0896734,0.530257,0.0395886,,,,,,,,,,,,,35,35,35,,16.8133,17.2278,16.1258,1,2,2,,1696.1709847644588,1696.1713275205918,1696.1714151619844,,0.07755748747401262,2.12029E-5,,,,,T2CEP,W_VIR,NOT_APPLICABLE,,9/7/5/1/0/4/0/4657937494829751040_epochPhotFile.csv.zip
80.75579840245105,-70.20391173029985,375316653866487564,4657938319463986432,,,1.9671660878583606,2.94357E-5,1691.3672517284506,4.16284E-5,1691.3300572086011,6.63268E-5,1691.1719961749056,3.44634E-4,,,16.0409,0.00136793,16.2937,0.00787121,15.5551,0.0134161,,,0.284695,0.00321891,0.318329,0.0174452,0.248676,0.0374754,,,,,0.129154,0.0130143,,,4.5054,0.102346,,,40,41,42,,16.0445,16.2982,15.557,2,2,2,,1696.1710713150007,1696.1713860394036,1696.171473205309,,0.508345485504324,7.60663E-6,,,,,DCEP,,FIRST_OVERTONE,,3/9/8/6/4/3/2/4657938319463986432_epochPhotFile.csv.zip
80.62262504249941,-70.17287599264286,375316653866487564,4657938594341626752,3.0703813187489297,6.1695E-5,,,1688.1419898807308,8.725E-5,1688.135763425642,1.54956E-4,1688.1448171376182,4.83703E-4,,,16.0004,0.00417985,16.3204,0.00840112,15.4796,0.0131692,,,0.688912,0.0153813,0.834169,0.0343828,0.490287,0.0233828,,,-0.222379,0.222914,0.460723,0.0125849,0.253504,0.0152357,4.24499,0.0295087,2.40789,0.0547692,43,46,45,,16.0197,16.3508,15.4897,4,3,3,,1696.1710370292592,1696.1713517657397,1696.171438865673,,0.3256924453955003,6.54434E-6,,,,,DCEP,,FUNDAMENTAL,,1/6/2/6/7/5/2/4657938594341626752_epochPhotFile.csv.zip
80.68491172610359,-70.16091725330446,375316653866487564,4657938933757806848,4.151938457298181,1.07483E-4,,,1685.720615336325,1.52004E-4,1685.933322462361,7.84141E-4,1685.5876196977545,0.00261428,,,15.7626,0.00379147,16.0688,0.0108538,15.0856,0.0114319,,,0.597828,0.00994401,0.733983,0.0524397,0.322589,0.0620252,,,-0.1985,0.234668,0.458297,0.0190307,0.17541,0.0179393,4.43815,0.064484,2.55579,0.129577,43,46,44,,15.7771,16.0934,15.0908,3,2,1,,1696.1710444333444,1696.1713591954915,1696.1714461523925,,0.2408513542011258,6.23501E-6,,,,,DCEP,,FUNDAMENTAL,,7/8/0/6/8/4/8/4657938933757806848_epochPhotFile.csv.zip
80.56121203576743,-70.15817530437573,375316653866487564,4657939418975205120,2.8791307335457095,5.35593E-5,,,1687.9626193561528,7.57443E-5,1687.9597703417535,1.86582E-4,1688.1965359134067,4.9819E-4,,,16.2305,0.0108945,16.5968,0.0261231,15.6933,0.00964181,,,0.589897,0.0246895,0.751976,0.0542597,0.338933,0.0472336,,,0.0203536,0.262174,0.386631,0.0452084,0.196119,0.0487283,4.29831,0.0794144,2.46006,0.304551,38,38,39,,16.2459,16.6209,15.6982,4,3,2,,1696.1710210774916,1696.1713358199108,1696.1714228870314,,0.3473270554715239,6.46118E-6,,,,,DCEP,,FUNDAMENTAL,,5/2/0/5/1/2/0/4657939418975205120_epochPhotFile.csv.zip
80.62068119665082,-70.15986909500491,375316653866487564,4657939723907570944,,,2.015301371694713,2.86447E-5,1691.4411201065432,4.05098E-5,1691.4592741540805,2.37691E-4,1691.4110303505845,2.4433E-4,,,15.9271,0.00151931,16.137,0.031033,15.4494,0.00536903,,,0.325597,0.00544348,0.427299,0.082543,0.236043,0.00990893,,,,,0.101073,0.00993429,,,4.94981,0.14169,,,43,43,42,,15.9321,16.1467,15.4514,2,1,2,,1696.1710324259107,1696.1713471774292,1696.171434194167,,0.49620370136456426,7.05285E-6,,,,,DCEP,,FIRST_OVERTONE,,7/5/7/0/9/4/4/4657939723907570944_epochPhotFile.csv.zip
80.61999381422153,-70.15643388089275,375316653866487564,4657939724031563008,3.8582587904917403,8.20135E-4,,,1686.8880605286638,0.00115985,1686.8557256700185,0.00128618,1686.9535599697742,0.00715718,,,15.7233,0.0252529,15.7161,0.0398817,14.6981,0.0716432,,,0.743456,0.0522718,0.77132,0.131769,0.201038,0.217028,,,0.133952,0.449219,0.351956,0.12551,0.367555,0.114005,4.78179,0.308212,2.65735,0.590871,44,35,35,,15.7462,15.7367,14.6994,3,2,1,,1696.171031178587,1696.1713459340003,1696.17143292879,,0.25918427308826236,5.50938E-5,,,,,DCEP,,FUNDAMENTAL,,1/5/6/3/0/0/8/4657939724031563008_epochPhotFile.csv.zip
80.62050698876853,-70.15282911685325,375316653866487564,4657939724031952128,3.1674339414387775,2.65885E-4,,,1689.7759809661663,3.76019E-4,1689.6885340171805,5.77983E-4,1689.5668094320217,0.00117096,,,15.8319,0.0174683,15.7217,0.0227697,15.1259,0.0259927,,,0.821981,0.0625101,0.775177,0.0458373,0.501494,0.0254104,,,-0.263332,0.299707,0.473224,0.0630893,0.248462,0.0635846,4.38872,0.155752,2.32883,0.355582,44,43,44,,15.8582,15.7496,15.1364,3,2,2,,1696.1710300939312,1696.1713448537525,1696.17143182415,,0.3157129772833587,2.6502E-5,,,,,DCEP,,FUNDAMENTAL,,1/9/5/2/1/2/8/4657939724031952128_epochPhotFile.csv.zip
80.62616937590168,-70.15480602879401,375316653866487564,4657939728212925056,3.2795078570095737,4.33273E-4,,,1687.477056438911,6.1274E-4,1730.1965644220475,0.00107775,1730.1342052942841,0.00138001,,,15.9461,0.0115633,15.71,0.0153871,15.0451,0.0242007,,,0.649889,0.023262,0.439836,0.024839,0.221299,0.0381844,,,-0.53518,0.303002,0.556202,0.0695805,,,4.31952,0.124458,,,43,35,35,,15.9637,15.7203,15.0469,2,1,1,,1696.1710317678433,1737.8674831459034,1737.8675724910604,,0.30492380064362834,4.0285E-5,,,,,DCEP,,FUNDAMENTAL,,2/9/2/5/0/5/6/4657939728212925056_epochPhotFile.csv.zip
80.62557824828083,-70.1538293194233,375316653866487564,4657939728212925568,3.3549464490858085,1.80898E-4,,,1686.5624647111956,2.55828E-4,,,,,,,16.3516,0.0110292,,,,,,,0.655785,0.0420608,,,,,,,-0.487088,0.369182,0.541523,0.0973242,,,4.29409,0.175942,,,43,8,7,,16.3689,,,2,20,20,,1696.1710313413773,,,,0.2980673507538371,1.60717E-5,,,,,DCEP,,FUNDAMENTAL,,2/9/2/5/5/6/8/4657939728212925568_epochPhotFile.csv.zip
