gaiaSource_ra,gaiaSource_decl,variCepheid_solutionId,variCepheid_sourceId,variCepheid_pf,variCepheid_pfError,variCepheid_p1O,variCepheid_p1Oerror,variCepheid_epochG,variCepheid_epochGerror,variCepheid_epochBP,variCepheid_epochBPerror,variCepheid_epochRP,variCepheid_epochRPerror,variCepheid_epochRV,variCepheid_epochRVerror,variCepheid_intAverageG,variCepheid_intAverageGerror,variCepheid_intAverageBP,variCepheid_intAverageBPerror,variCepheid_intAverageRP,variCepheid_intAverageRPerror,variCepheid_averageRV,variCepheid_averageRVerror,variCepheid_peakToPeakG,variCepheid_peakToPeakGerror,variCepheid_peakToPeakBP,variCepheid_peakToPeakBPerror,variCepheid_peakToPeakRP,variCepheid_peakToPeakRPerror,variCepheid_peakToPeakRV,variCepheid_peakToPeakRVerror,variCepheid_metallicity,variCepheid_metallicityError,variCepheid_r21G,variCepheid_r21Gerror,variCepheid_r31G,variCepheid_r31Gerror,variCepheid_phi21G,variCepheid_phi21Gerror,variCepheid_phi31G,variCepheid_phi31Gerror,variCepheid_numCleanEpochsG,variCepheid_numCleanEpochsBP,variCepheid_numCleanEpochsRP,variCepheid_numCleanEpochsRV,variCepheid_zpMagG,variCepheid_zpMagBP,variCepheid_zpMagRP,variCepheid_numHarmonicsForP1G,variCepheid_numHarmonicsForP1BP,variCepheid_numHarmonicsForP1RP,variCepheid_numHarmonicsForP1RV,variCepheid_referenceTimeG,variCepheid_referenceTimeBP,variCepheid_referenceTimeRP,variCepheid_referenceTimeRV,variCepheid_fundFreq1,variCepheid_fundFreq1Error,variCepheid_fundFreq2,variCepheid_fundFreq2Error,variCepheid_p2O,variCepheid_p2Oerror,variCepheid_typeBestClassification,variCepheid_type2BestSubClassification,variCepheid_modeBestClassification,variCepheid_multiModeBestClassification,epochPhotometry_epochPhotFile
81.75040091663331,-67.45607236112109,375316653866487564,4658684471165060736,,,1.8732100899403301,2.7244E-5,1662.4470332901876,3.85288E-5,1662.4381561148964,1.43246E-4,1662.3402716435558,2.29854E-4,,,15.8982,0.00145952,16.1162,0.00810901,15.4312,0.0116478,,,0.403329,0.00455891,0.480063,0.0183245,0.326281,0.0470014,,,,,0.166637,0.00865091,,,4.31532,0.0652188,,,41,45,45,,15.906,16.1274,15.4354,2,2,2,,1666.6505167320138,1666.6508309973322,1666.6509203707121,,0.5338429497952653,7.76422E-6,,,,,DCEP,,FIRST_OVERTONE,,5/0/6/0/7/3/6/4658684471165060736_epochPhotFile.csv.zip
79.75888340448884,-67.45477180250052,375316653866487564,4658858846830260480,7.895137582567617,4.63629E-4,,,1650.1332426077772,6.55671E-4,1650.2037763666413,7.69312E-4,1650.4159806760078,5.94887E-4,,,14.8809,0.00226798,15.2836,0.00345752,14.3113,0.00180273,,,0.367618,0.00558448,0.488174,0.0101981,0.282128,0.00486839,,,,,0.248976,0.0143978,0.0950662,0.017889,5.51805,0.0845211,3.55278,0.168037,37,43,42,,14.887,15.2941,14.3143,3,2,2,,1666.6498704305088,1666.6503535071627,1666.6504426239019,,0.12666023733493761,7.43792E-6,,,,,DCEP,,FUNDAMENTAL,,0/2/6/0/4/8/0/4658858846830260480_epochPhotFile.csv.zip
87.08381245041572,-67.45460476506192,375316653866487564,4659245776161261824,,,1.0551778937845273,4.76428E-5,1693.1324202387204,6.73771E-5,1692.1057873376508,1.7368E-4,1692.1104924384106,5.07681E-5,,,16.6321,0.00940489,16.7779,0.0230274,16.2043,0.00654443,,,0.45907,0.0323271,0.520431,0.0420157,0.349941,0.0146208,,,,,0.265753,0.0574201,,,4.17966,0.198451,,,37,33,34,,16.6414,16.7918,16.2091,2,1,2,,1695.244886382077,1695.24520067313,1695.2452898451534,,0.9477074964235416,4.27904E-5,,,,,DCEP,,FIRST_OVERTONE,,1/2/6/1/8/2/4/4659245776161261824_epochPhotFile.csv.zip
73.94358617704079,-67.4536861971187,375316653866487564,4661673360400155520,,,2.9719691016498566,5.29625E-5,1660.5590868832278,7.49003E-5,1660.5327909045525,2.613E-4,1660.6251440851966,1.88901E-4,,,15.2658,9.63979E-4,15.5884,0.00760544,14.7723,0.00188778,,,0.25388,0.00246367,0.298793,0.0212126,0.188598,0.00549513,,,,,0.128168,0.0104515,,,4.65857,0.0975363,,,40,40,39,,15.268,15.592,14.7729,2,2,2,,1666.6486515725082,1666.648965925354,1666.6490549449531,,0.33647725322745137,5.99626E-6,,,,,DCEP,,FIRST_OVERTONE,,0/1/5/5/5/2/0/4661673360400155520_epochPhotFile.csv.zip
75.94948013765074,-67.45356984638849,375316653866487564,4661499293990747648,16.84093998101445,0.00670023,,,1623.4612016303065,0.00947555,1623.436112684138,0.00668698,1623.4819574254968,0.00995476,,,14.2113,0.00611204,14.6492,0.00609884,13.5786,0.0130984,,,0.867629,0.0717717,1.08384,0.0638418,0.647461,0.0386232,,,,,0.370162,0.0533419,0.174585,0.0474546,4.96166,0.0720396,3.3186,0.180442,44,45,45,,14.2443,14.7021,13.598,3,3,3,,1666.4729623418173,1666.4732835766597,1666.4733730780426,,0.059379108358995694,2.36242E-5,,,,,DCEP,,FUNDAMENTAL,,0/7/4/7/6/4/8/4661499293990747648_epochPhotFile.csv.zip
86.89838564746614,-67.45100707159236,375316653866487564,4659432143400744064,,,1.5324174303079556,2.33836E-5,1690.8146260786177,3.30694E-5,1690.7608524016855,5.72057E-4,1733.7856869156694,3.3972E-4,,,16.0177,0.00208597,16.1066,0.0218976,15.4643,0.00986724,,,0.293416,0.00542034,0.314839,0.0650762,0.157475,0.0386463,,,,,0.168272,0.0176099,0.0446958,0.0126428,3.80718,0.137157,3.07905,0.410872,38,38,37,,16.0215,16.1109,15.4646,3,1,1,,1695.2448448696382,1695.2451591384174,1737.0420212124566,,0.6525637076570183,9.95765E-6,,,,,DCEP,,FIRST_OVERTONE,,0/7/4/4/0/6/4/4659432143400744064_epochPhotFile.csv.zip
87.04668453107567,-67.44442299235133,375316653866487564,4659433444739325440,,,2.001240965540915,2.38672E-5,1689.587367420182,3.37533E-5,1689.5973640876355,1.18406E-4,1689.5411778318976,2.32681E-4,,,15.5566,6.83049E-4,15.7823,0.0081766,15.166,0.00511315,,,0.411819,0.00415815,0.542957,0.0526702,0.331514,0.021782,,,,,0.170917,0.00850005,,,4.55084,0.0491681,,,38,35,35,,15.5645,15.7976,15.1704,2,2,2,,1695.2448756297663,1695.24518992733,1695.245279073163,,0.499689950994837,5.9594E-6,,,,,DCEP,,FIRST_OVERTONE,,9/3/2/5/4/4/0/4659433444739325440_epochPhotFile.csv.zip
85.09886347221465,-67.44139586734667,375316653866487564,4659377236526361728,,,2.6302804892359384,3.41519E-5,1688.360936217864,4.82981E-5,1688.3826024867042,1.5836E-4,1688.4092262089014,2.06009E-4,,,15.264,0.00127465,15.5237,0.00165317,14.8357,0.00358917,,,0.280753,0.00227381,0.344231,0.00639163,0.188004,0.0102628,,,,,0.0626275,0.0104915,,,4.61394,0.151626,,,35,38,38,,15.2676,15.5296,14.8367,2,2,2,,1695.4206090509733,1695.4209241137412,1695.4210092386777,,0.38018758991383717,4.93641E-6,,,,,DCEP,,FIRST_OVERTONE,,6/3/6/1/7/2/8/4659377236526361728_epochPhotFile.csv.zip
85.20148371152644,-67.43573855678143,375316653866487564,4659470931244450688,,,1.985225169248742,3.71626E-5,1691.0015183856576,5.25558E-5,1691.1157339427461,4.7547E-4,1690.9899460863626,1.3074E-4,,,15.8759,0.00186374,16.1279,0.00867091,15.4051,0.00489914,,,0.28639,0.00586268,0.349159,0.0136779,0.213754,0.0115808,,,,,0.122937,0.0144402,,,4.92798,0.133953,,,35,40,39,,15.8793,16.1337,15.4062,2,1,2,,1695.4206296124053,1695.4209447000421,1695.42102965789,,0.5037211977210749,9.42945E-6,,,,,DCEP,,FIRST_OVERTONE,,4/4/5/0/6/8/8/4659470931244450688_epochPhotFile.csv.zip
70.7239198959286,-67.43325875899512,375316653866487564,4662423673991585664,,,2.9105406217523346,4.04006E-5,1660.355299523022,5.7135E-5,1660.3614267460118,1.47232E-4,1660.5017692443857,3.7679E-4,,,16.1042,0.00121612,16.4476,0.00377907,15.5878,0.00487678,,,0.253733,0.00255861,0.34583,0.0264389,0.218781,0.0171917,,,,,0.204094,0.00817289,,,4.05878,0.0525523,,,41,44,43,,16.1065,16.453,15.5891,2,2,2,,1666.6478883472505,1666.6482026327653,1666.6482919308453,,0.34357878138733383,4.76914E-6,,,,,DCEP,,FIRST_OVERTONE,,1/5/8/5/6/6/4/4662423673991585664_epochPhotFile.csv.zip
84.00485918314253,-67.43139134702234,375316653866487564,4660137377036741120,,,2.18887285016294,1.67585E-5,1690.5632625865073,2.37001E-5,1690.5939305049287,2.30651E-4,1690.5876587917573,7.61893E-5,,,15.7245,6.91108E-4,16.0015,0.00781352,15.2785,0.00173243,,,0.277492,0.00178514,0.301579,0.039094,0.196999,0.00393641,,,,,0.106199,0.00701474,,,4.44027,0.0686043,,,40,43,43,,15.7276,16.0056,15.2795,2,1,2,,1695.420371441019,1695.4206863231225,1695.4207725941267,,0.4568561394169423,3.49779E-6,,,,,DCEP,,FIRST_OVERTONE,,6/7/4/1/1/2/0/4660137377036741120_epochPhotFile.csv.zip
88.59370866059366,-67.43045141625143,375316653866487564,4659562882182244864,2.4848609479488646,8.68222E-5,,,1690.186574733187,1.22785E-4,1690.174139196979,3.43334E-4,1687.7266673931001,2.45049E-4,,,16.1321,0.00485036,16.4262,0.00812626,15.6305,0.00874255,,,0.557889,0.0106581,0.656025,0.0206753,0.395654,0.0137946,,,-0.0529958,0.225537,0.40902,0.0170187,0.177137,0.022527,4.19675,0.0425894,2.25336,0.0989114,41,41,41,,16.1446,16.4459,15.6356,3,3,2,,1695.1712057947723,1695.1715201518164,1695.171609136027,,0.40243700591192144,1.40613E-5,,,,,DCEP,,FUNDAMENTAL,,2/2/4/4/8/6/4/4659562882182244864_epochPhotFile.csv.zip
