#solutionId=375316653866487564
#sourceId=4657934230651812480
#nTransits=41
#transitID,gTransitTime,gTransitFlux,gTransitFluxError,gTransitFluxOverError,gTransitMag,gTransitNObs,bpObsTime,bpFlux,bpFluxError,bpFluxOverError,bpMag,rpObsTime,rpFlux,rpFluxError,rpFluxOverError,rpMag,photometryFlagNoisyData,variabilityFlagGReject,variabilityFlagBpReject,variabilityFlagRpReject
16551578966697344,1696.1711335993023,9974.242361826251,9974.242361826251,1007.48895,15.690167074974308,9,1696.171448531482,4716.914207664969,40.62848792845577,116.09869,16.154397272626763,1696.1715344754323,7330.7641860814465,46.2499838667837,158.50307,15.085022377478344,0,0,0,0
18853124590827244,1737.7931778330797,11208.780782575914,11208.780782575914,405.0732,15.563470928386216,9,1737.7934921704152,5572.343147810746,37.94674499508475,146.8464,15.97344758415453,1737.7935812409496,7895.398809448212,44.756984937536984,176.40596,15.004460321605354,0,0,0,0
18857216895276120,1737.8671845279448,11471.648329389252,11471.648329389252,454.10693,15.538302304663867,9,1737.8674990444008,5805.266851223808,45.31622728987806,128.1057,15.928986746330025,1737.867587223929,8087.268382144413,45.92570459586022,176.09459,14.978390861799538,0,0,0,0
20759517849998185,1772.269053394535,9777.901896187253,9777.901896187253,187.2352,15.711752678108477,9,1772.2693679030867,4664.367357997548,43.889621776408326,106.27495,16.166560347232426,1772.2694561705819,7095.608271276816,48.52112341991535,146.2375,15.120421422905665,1,0,0,0
22238166944452646,1799.009466026933,12621.71915387259,12621.71915387259,658.861,15.434570585928103,9,1799.0097809940482,6612.660904927776,43.89511008461891,150.64687,15.787601583804825,1799.009866670506,8950.467774780991,48.682137619676,183.85527,14.868281167977305,0,0,0,0
24148339316539546,1833.5537557132936,12729.82679318919,12729.82679318919,486.13907,15.425310630756071,8,1833.5540984279478,6657.48689571332,43.68897399291706,152.38368,15.780266415130399,1833.5541863123126,8868.4109403705,48.13935738772272,184.22371,14.878280978535113,0,0,0,0
27487556057183251,1893.9418880710753,12835.809926673313,12835.809926673313,577.9543,15.416308673514859,9,1893.9422028436552,6537.119558866513,50.310271815412264,129.93608,15.800076145924656,1893.9422897405634,8859.799125499698,53.92410824709513,164.30127,14.879335812598407,0,0,0,0
27491648353398967,1894.0159236886866,12718.513435816349,12718.513435816349,411.82632,15.426275984283706,8,1894.0162097844457,6618.478363674083,46.06896292754612,143.66458,15.786646832160336,1894.0162992716585,8972.309175115988,48.03715582114543,186.77853,14.865634925052818,0,0,0,0
28970343046620285,1920.7575149081467,10609.474448318493,10609.474448318493,546.1782,15.623132189076102,9,1920.7578298463552,5140.432369841811,47.48670135127916,108.24994,16.0610430914906,1920.7579158750655,7893.977976868866,49.38811567784395,159.83557,15.00465572505887,0,0,0,0
30918148220696448,,,,,,9,1955.9831895792086,4960.864653193116,53.42559520874805,92.85558,16.099648769842346,1955.983276138039,7760.289192136715,49.13671029712919,157.93262,15.023200736601636,0,1,0,0
