#solutionId=375316653866487564
#sourceId=4658047445939238400
#nTransits=47
#transitID,gTransitTime,gTransitFlux,gTransitFluxError,gTransitFluxOverError,gTransitMag,gTransitNObs,bpObsTime,bpFlux,bpFluxError,bpFluxOverError,bpMag,rpObsTime,rpFlux,rpFluxError,rpFluxOverError,rpMag,photometryFlagNoisyData,variabilityFlagGReject,variabilityFlagBpReject,variabilityFlagRpReject
16537743761229136,1695.920852057096,2662.5867896971176,2662.5867896971176,260.5797,17.12410743469707,8,1695.921194849121,1566.6712905841528,29.96458785011117,52.284092,17.351097503280364,1695.9212823028045,2532.340748651259,29.361006905359158,86.24843,16.239090142635188,0,0,0,0
16541836050473405,1695.9948869823677,2761.887420269807,2761.887420269807,280.99493,17.08435193719857,9,1695.9952018636063,1619.3175482278236,33.600110233948705,48.193817,17.315212160127455,1695.9952881736137,4022.985793275938,37.91640242684271,106.10146,15.736524253875602,0,0,0,0
18853104034779789,1737.792805487654,2833.8880713984786,2833.8880713984786,205.48996,17.05641013418767,9,1737.7931205067996,1626.1872967066154,24.360661727467168,66.75465,17.31061580539265,1737.793205925468,2445.4334594084776,28.677568977094886,85.273384,16.27700587589569,0,0,0,0
20745679030330010,1772.018829890725,2832.1745506107122,2832.1745506107122,223.67505,17.05706682711103,9,1772.0191447637242,1502.893492322147,32.990685112253416,45.555084,17.396221706006436,1772.0192310422292,2758.38928023421,40.87257046044083,67.48754,16.146256610217556,0,0,0,0
20749771325241204,1772.0928364640822,2764.9555206190835,2764.9555206190835,314.41492,17.083146493871574,9,1772.093150779336,1503.1897866751708,22.974303930151002,65.42918,17.396007675004945,1772.0932398692203,2660.571947928048,29.47390230173771,90.26874,16.185457981824772,0,0,0,0
22238138827163415,1799.008995977131,2491.7389463897894,2491.7389463897894,182.0034,17.19611051614991,8,1799.0093387903821,1433.102964723153,26.94457919861521,53.18706,17.44784872967733,1799.0094260876967,2300.975993896318,28.07645377287948,81.95394,16.343115281919737,0,0,0,0
22242231113393609,1799.0830305638638,2592.8878726812627,2592.8878726812627,156.08076,17.152907525892616,9,1799.0833455186662,1466.319298544997,26.10168740235312,56.177185,17.4229708396645,1799.0834314088293,2446.1221275618145,30.350865775210835,80.5948,16.2767001604893,1,0,0,0
24144269669062013,1833.4802831414308,3615.6691247662748,3615.6691247662748,250.58765,16.791895165328647,9,1833.4805765880092,1795.0920424940366,41.97052874439176,42.770298,17.20332541147479,1833.480664698947,3274.861632392806,38.29175537022838,85.52393,15.959913113279983,0,0,0,0
25553847963116075,1858.9717226586438,3641.793343500505,3641.793343500505,212.73589,16.784078622636635,9,1858.972037034029,2020.2120722504562,27.233812231081213,74.18029,17.075049810777713,1858.9721259081452,3229.8184691740103,31.506703384638097,102.51211,15.974950217038574,0,0,0,0
25557940261798170,1859.0457016692292,3540.562285434703,3540.562285434703,247.56044,16.81468626985148,8,1859.046044397774,2321.7722856177515,31.646609221195423,73.36559,16.923993158717856,1859.0461322072917,3242.8954338423823,32.78350886337146,98.918495,15.970563138135015,0,0,0,0
27491675415828387,1894.0164356994255,3881.9600607587913,3881.9600607587913,194.28452,16.714739209878935,9,1894.0167291847645,2378.9051954514957,39.28169665417312,60.560143,16.897599378792428,1894.0168171373166,3513.1480629761536,32.313694001460135,108.7201,15.883654366940398,0,0,0,0
28970365053105199,1920.757907602926,4059.386921003445,4059.386921003445,272.04825,16.666215746739574,9,1920.7582218770597,2248.5758553669943,43.785776156752696,51.354027,16.95877335827278,1920.7583111435717,3429.172961724718,33.92179274174045,101.09056,15.909922024275541,0,0,0,0
30927892498618077,,,,,,9,1956.1593629915849,2143.1076017446603,33.16588174896202,64.617836,17.010932273877906,1956.1594479742519,3075.791935313642,42.2376611440862,72.821075,16.02800311644021,0,1,0,0
30931984781726931,,,,,,9,1956.2333698601226,2255.3041511528877,38.62306269489953,58.39268,16.95552941760171,1956.23345803306,3079.1231485527455,31.868677892974823,96.6191,16.026827854353456,0,1,0,0
32562671737160772,1985.7233697598722,3698.0912679621947,3698.0912679621947,125.19448,16.767422803970632,8,1985.7237125445015,2097.590513131336,29.90121639991092,70.15067,17.034240440430167,1985.7238000901182,3480.3906798212224,33.749172343052535,103.12521,15.893825508696725,1,1,0,0
34506635097936844,2020.879135374631,4153.197916187915,4153.197916187915,208.48874,16.641410298454836,9,2020.879450407369,2287.5877649701542,32.23911483693425,70.9569,16.940097803092147,2020.8795357320878,3156.7209125545132,43.4789222220182,72.60348,15.999805032720687,0,0,0,0
34510727386026671,2020.9531425097389,4051.783358142131,4051.783358142131,186.09737,16.66825132622262,9,2020.9534570017179,2223.5212507297733,27.753696748158312,80.11622,16.970939004642265,2020.9535453370775,3239.1755788975343,30.4057407593991,106.53171,15.971809277409172,1,0,0,0
36206386603520784,2051.618292685057,2904.2719067976477,2904.2719067976477,308.174,17.02977368229039,9,2051.6186069177343,1603.3619074242788,23.925307000868674,67.01531,17.325963312193032,2051.6186962167,2769.284394500891,28.404900766428376,97.49319,16.141976605271957,0,0,0,0
36210478903519099,2051.6922716413465,2846.601879808855,2846.601879808855,191.8481,17.051550037520133,9,,,,,,,,,,,0,0,1,1
38126807962497307,2086.3480231084377,3972.000309778963,3972.000309778963,204.8114,16.689843682819927,9,2086.3483377856305,4229.340724808217,44.71159264714485,94.59159,16.272860530156898,2086.348424950117,3560.2061686411575,42.598146850964405,83.57655,15.869207630302075,0,0,0,0
39733889597370552,2115.4111041130404,2992.585802837779,2992.585802837779,264.64832,16.997250338896002,9,2115.4114183743354,1735.1619213859994,34.60048837351391,50.14848,17.24019219480555,2115.411507838687,2496.3854654895185,29.40267851886717,84.903336,16.254616387761384,0,0,0,0
41636145658482832,2149.812198177126,4104.694700888998,4104.694700888998,223.51228,16.654164715335327,9,2149.8125125982583,2314.6600286375174,30.332884142836726,76.3086,16.927324185867437,2149.8126010726705,3520.940219858926,37.774216940253005,93.210144,15.881248872450914,0,0,0,0
43100972317811019,2176.3027067892176,3649.928824965617,3649.928824965617,259.7967,16.781655877987045,8,2176.3029934839765,2048.2481327665923,26.77891213263085,76.48735,17.060085796752254,2176.303079851982,3164.509252464999,31.4838164762533,100.51225,15.997129576623074,0,0,0,0
45007066756686428,2210.773297197628,3821.100036516928,3821.100036516928,183.77715,16.731895847855114,9,2210.7736120244813,2008.4460944725538,33.61359701781999,59.751003,17.08139176576673,2210.773698328304,3086.982839261072,40.192191768736556,76.805534,16.024059963110993,0,0,0,0
45011159047272030,2210.847325157278,3841.031481408072,3841.031481408072,197.55649,16.72624720032347,8,,,,,,,,,,,0,0,1,1
48364242363884889,2271.4862208971554,2957.738507281005,2957.738507281005,181.20601,17.009967428252356,9,2271.4865357768467,1948.2484644725291,32.919904092933564,59.181473,17.114431359250656,2271.486621777558,2593.614740212535,40.2010919310587,64.51603,16.213131836844134,0,0,0,0
48368334650663487,2271.560228230466,2896.0512301590143,2896.0512301590143,193.60083,17.03285126676959,9,2271.5605426363636,3162.1380730914534,30.270842614766607,104.46152,16.588590142673084,2271.5606315563787,2622.0951030565966,28.610777515219446,91.64711,16.201274402540967,0,0,0,0
49870568721511761,2298.727538990201,3574.625459268432,3574.625459268432,145.70374,16.80429050660394,9,2298.727853256571,1978.8343732798858,26.22531488549482,75.455124,17.097518601656883,2298.727942425128,7268.63863861609,42.69429763575344,170.24846,15.094262805196891,1,0,0,1
