#solutionId=375316653866487564
#sourceId=4658004324494881920
#nTransits=34
#transitID,gTransitTime,gTransitFlux,gTransitFluxError,gTransitFluxOverError,gTransitMag,gTransitNObs,bpObsTime,bpFlux,bpFluxError,bpFluxOverError,bpMag,rpObsTime,rpFlux,rpFluxError,rpFluxOverError,rpMag,photometryFlagNoisyData,variabilityFlagGReject,variabilityFlagBpReject,variabilityFlagRpReject
16537760488645784,1695.921166355289,3354.8312516802953,3354.8312516802953,258.40576,16.87319016705029,9,1695.9214807713822,1922.6654152506428,28.648596705957306,67.11203,17.128782929997154,1695.9215694859367,2245.767502412631,27.692157845417128,81.097595,16.36948351854246,0,0,0,0
16541852792307988,1695.9951452347548,3517.827157836439,3517.827157836439,326.27933,16.82168062365357,8,1695.9954879549723,1972.999913414449,34.78072782984441,56.726814,17.100724550314748,1695.995575767832,2297.8649786457304,31.335756996629414,73.330444,16.34458423569593,0,0,0,0
20749757298684194,1772.092534218618,3764.7264203845866,3764.7264203845866,413.86545,16.748033312416503,9,1772.0928489503244,2194.1573991614837,27.015408611158303,81.218735,16.98537276898673,1772.0929361094418,2466.1038991016726,28.382113347832163,86.889366,16.267867076531324,0,0,0,0
24144252384343924,1833.4799300256836,3577.6908611232193,3577.6908611232193,408.39865,16.803359838039924,9,1833.4802443555445,1884.7324844273712,30.241281215006516,62.32317,17.150417925970576,1833.4803334182004,2239.4055372467437,32.220626565162725,69.502235,16.37256363183373,0,0,0,0
25553834285085790,1858.9714771010374,3321.963225545847,3321.963225545847,325.51605,16.883879815905402,9,1858.9717918812914,1835.0404128891673,26.680553983957196,68.7782,17.179428133017232,1858.9718787122451,2287.443455389836,27.700597015169375,82.57741,16.349519582904808,0,0,0,0
25557926573019978,1859.0454841144292,3238.6376243016034,3238.6376243016034,196.06686,16.911460974778265,9,1859.0457991692203,1808.0547352798487,29.23647135207672,61.84244,17.195513281436106,1859.0458844771752,2202.9627207181666,29.590112688441803,74.44929,16.390377631318316,0,0,0,0
27487580739490921,1893.9423937500349,3780.3057216493926,3780.3057216493926,193.43336,16.743549558033713,9,1893.942708277672,2127.325646650714,37.17975058036896,57.21732,17.01895727604502,1893.9427964713575,2580.5632102573168,36.5737774534983,70.55775,16.2186092474743,0,0,0,0
30927907440969646,,,,,,8,1956.1596817452041,1686.2118298118125,49.64130728209375,33.96792,17.271261886250585,1956.1597690271833,2152.5461127034946,38.52830495059143,55.869213,16.41551434151617,0,1,0,0
32572410013292207,1985.8995501874322,3376.6948771790003,3376.6948771790003,224.82036,16.86613731966036,9,1985.8998652669188,1788.3065183361593,25.301014727122865,70.68122,17.20743731693387,1985.8999502267034,2235.946686704503,28.13430467851433,79.47404,16.374241890804363,0,1,0,0
34510744112771942,2020.9534614113,3807.6778961923137,3807.6778961923137,309.54013,16.73571635983259,9,2020.9537761801625,2077.457480822907,26.102061037131843,79.58979,17.044711856116706,2020.9538631299479,2419.8982755359957,28.08818301645087,86.15361,16.288402725978287,0,0,0,0
38130900659910179,2086.4220028602085,3728.6657594024314,3728.6657594024314,246.62828,16.758483230557005,9,2086.4223177227354,2031.781035007877,26.260916415193133,77.36901,17.068849960227183,2086.422404412845,2513.2098943698425,28.13042111009259,89.341354,16.247323599052436,0,0,0,0
39729813771941078,2115.3373485796487,3630.6309388247105,3630.6309388247105,214.4885,16.78741160650435,9,2115.3376628358383,2027.7505160146948,25.8237257075643,78.52277,17.071005914320793,2115.337752031669,2880.4267056319595,29.188350756261464,98.68412,16.099253429174652,0,0,0,0
39733906071933612,2115.411355247853,3545.117850010727,3545.117850010727,303.862,16.813290174634012,9,2115.411669791287,2049.6796453170377,32.887455974151656,62.324055,17.059327245039796,2115.4117580981,2378.5538679063493,28.761433290890047,82.69942,16.307113022454804,0,0,0,0
41636129340535586,2149.8118564233873,3202.9203456897876,3202.9203456897876,267.23486,16.923501521533666,9,2149.8121711326403,1664.1404128609888,33.23008654049258,50.079327,17.285567297392042,2149.812258114844,2200.775110064397,37.28065753850989,59.032627,16.391456336897697,0,0,0,0
43091231984902538,2176.12649534679,3180.3929344816297,3180.3929344816297,194.82776,16.931164917145672,9,2176.1268097448165,1740.4438137052973,25.366345731187256,68.61232,17.23689219672027,2176.1268986840814,2182.790447667502,27.61838925564627,79.03395,16.400365389767707,0,0,0,0
45007051297412324,2210.7730289531664,3777.9702531114963,3777.9702531114963,279.86728,16.744220531900197,9,2210.7733223488976,2089.5376471726427,36.738605728029,56.8758,17.038416715227015,2210.7734105058835,2503.0945808352058,34.977770302095536,71.56244,16.25170235120642,0,0,0,0
46420725220041848,2236.3385950276997,3166.702445351794,3166.702445351794,356.3413,16.93584872347651,9,2236.3389094741087,1703.7902125198466,25.65120238187446,66.421455,17.2600019180569,2236.3389982181684,2200.3009570218082,27.950404487605176,78.72161,16.391690282014334,0,0,0,0
48354503115314859,2271.3101277200726,3434.620112830454,3434.620112830454,300.82928,16.84767009509878,9,2271.310442871641,1832.2714420355176,25.849349505273565,70.88269,17.181067684054042,2271.310527843283,2205.99282819574,28.11211452346684,78.47125,16.38888526067671,0,0,0,0
48364243932575355,2271.486286464583,3280.534698699147,3280.534698699147,318.67706,16.89750527776965,9,2271.486600742866,1771.2132478413125,29.273319918366177,60.50606,17.217865086134744,2271.4866898655127,2287.138906201565,31.997076534842613,71.47962,16.349664146956425,0,0,0,0
51832265715369624,2334.204105662831,3416.442211951398,3416.442211951398,457.41833,16.853431669140914,8,2334.2044484243083,1766.236178933774,47.38501762161293,37.274147,17.22092027467329,2334.204535800434,2280.225478161364,37.85873101784506,60.229843,16.352951016241718,0,0,0,0
53494664761898897,2364.2679393089893,3422.1504028221143,3422.1504028221143,206.623,16.85161913510636,9,,,,,,,,,,,0,0,1,1
57128685991682429,2429.9873802923416,3201.403856274573,3201.403856274573,141.77658,16.924015707711966,9,2429.987694689047,2063.213785711438,26.823969458226703,76.916794,17.052181638418645,2429.9877836328315,2151.736582881269,28.16020966623137,76.41053,16.415922742129865,1,1,0,0
59044962735506322,2464.6420635609556,3719.98811191711,3719.98811191711,259.11453,16.7610129870666,8,2464.6424062777805,2007.360267116708,37.39533512429737,53.67943,17.08197890667689,2464.6424939101653,2409.8195080066375,37.97712275662657,63.454506,16.292934211742566,0,0,0,0
60610593995158355,2492.95554261543,3219.724123889033,3219.724123889033,182.72238,16.917820213130796,9,2492.9558569089254,1676.8526259721693,32.545678030949155,51.523052,17.277304977498595,2492.9559462243246,2115.052269608112,28.2008117431422,74.999695,16.434592739581625,0,0,0,0
62512757613793921,2527.354974728084,3553.365403675707,3553.365403675707,400.85443,16.810767192942237,9,2527.3552896946653,2019.922814744875,29.73224083248463,67.93712,17.075205279521022,2527.3553751621207,2292.3858691683095,37.36061320243774,61.358356,16.347176194415386,0,0,0,0
62516849899398861,2527.428981203194,3686.203501508866,3686.203501508866,233.26419,16.770918598758172,9,2527.4292956697245,1980.6864301144146,24.89731995798095,79.5542,17.09650290031068,2527.4293842792345,2348.7615736336484,28.055473529223157,83.718475,16.320798168353544,0,0,0,0
63949961975063909,2553.345958462575,3254.4230096832866,3254.4230096832866,251.58897,16.90618186246239,9,2553.3462728484724,1701.9905980384606,24.080685006003534,70.678665,17.261149324121813,2553.3463615069877,2069.986331538815,26.534768205539024,78.01034,16.457976806783922,0,0,0,0
63954054265619550,2553.4199370813335,3374.756928334381,3374.756928334381,249.36789,16.866760623015544,8,2553.420279898511,1837.9763521339173,29.31469874438601,62.698116,17.17769241743747,2553.420367432663,2183.9206904652187,28.104387865612075,77.707466,16.399803344093407,0,0,0,0
65869854780049021,2588.0661570986845,3556.5851520004867,3556.5851520004867,236.38037,16.80978383939061,8,2588.066499863535,1920.8432019415438,42.578479492387444,45.113007,17.129812428462106,2588.066587250459,2313.4535754053795,36.30770324058114,63.717983,16.337243529059513,0,0,0,0
67296431777269236,2613.86512871825,3749.704626684427,3749.704626684427,259.38318,16.75237422043852,8,2613.865471480524,2111.06044686325,28.835746071397246,73.20985,17.027290543751285,2613.865558878124,2449.7971077200423,28.061468518180668,87.3011,16.275070207229376,0,0,0,0
67300524060877966,2613.9391639807723,3728.0311182675455,3728.0311182675455,385.05515,16.75866804505869,9,2613.9394789543176,2428.2511381618415,28.468233733013857,85.29687,16.875308213375067,2613.9395649748653,2473.336129127316,29.936643439048435,82.61902,16.264687647467937,0,0,0,0
69234343728681931,2648.9114943966883,3255.7695631666534,3255.7695631666534,270.08615,16.905732720022122,9,2648.9118094923397,1765.4521237131005,24.763574251817833,71.2923,17.221402354109895,2648.9118947895986,2116.651854123675,27.36425697159305,77.350975,16.43377192278865,0,0,0,0
69244084544107573,2649.0876532654825,3579.2864659366505,3579.2864659366505,194.47487,16.802875721390123,9,2649.087967518074,1988.0401923408615,30.1587738801671,65.91913,17.09247931502122,2649.0880567743557,2297.195178622826,30.981202743669396,74.14803,16.34490076088388,0,0,0,0
