#solutionId=375316653866487564
#sourceId=4657987247750240896
#nTransits=40
#transitID,gTransitTime,gTransitFlux,gTransitFluxError,gTransitFluxOverError,gTransitMag,gTransitNObs,bpObsTime,bpFlux,bpFluxError,bpFluxOverError,bpMag,rpObsTime,rpFlux,rpFluxError,rpFluxOverError,rpMag,photometryFlagNoisyData,variabilityFlagGReject,variabilityFlagBpReject,variabilityFlagRpReject
16537729137800541,1695.9204399443975,6921.925083085365,6921.925083085365,56.248287,16.086799630663887,1,,,,,,,,,,,0,0,1,1
16541821448409532,1695.9944471166434,6874.128374495629,6874.128374495629,65.448235,16.0943227712162,1,,,,,,,,,,,0,0,1,1
18853100358362203,1737.7927799947959,5756.690736919489,5756.690736919489,267.5337,16.28693462017518,9,,,,,,,,,,,0,0,1,1
18857192658878898,1737.8667585648718,5568.7003673726595,5568.7003673726595,319.94598,16.3229822404931,8,,,,,,,,,,,0,0,1,1
20749788423837257,1772.09318537019,5599.216710179772,5599.216710179772,326.03568,16.317048675539993,9,,,,,,,,,,,0,0,1,1
22238152945595909,1799.0092755431492,5603.483306025622,5603.483306025622,302.3484,16.316221661017032,9,,,,,,,,,,,0,0,1,1
22242245244277950,1799.0833032730918,5402.3784908030675,5402.3784908030675,551.8954,16.355904348050395,9,,,,,,,,,,,0,0,1,1
24148363690557536,1833.5542413353885,4961.41915937387,4961.41915937387,263.1938,16.448352068507027,8,,,,,,,,,,,0,0,1,1
25553865254780980,1858.971963483559,5858.355058739531,5858.355058739531,87.83781,16.26792764322116,8,,,,,,,,,,,1,0,1,1
25557957547833100,1859.0459986147025,7328.132141994625,7328.132141994625,309.93817,16.02488363706901,9,,,,,,,,,,,0,0,1,1
27491660062041475,1894.0160894049864,6430.514305959927,6430.514305959927,311.10333,16.166752595200663,9,,,,,,,,,,,0,0,1,1
28970367404909266,1920.757911527323,6844.716904565364,6844.716904565364,308.457,16.098978140675158,9,,,,,,,,,,,0,0,1,1
30927876015928642,,,,,,9,,,,,,,,,,,0,1,1,1
30931968311489326,,,,,,9,,,,,,,,,,,0,1,1,1
32562656481022530,1985.7231311913758,4396.139869242403,4396.139869242403,238.83072,16.579688112935244,9,,,,,,,,,,,0,1,1,1
34506634727548126,2020.879163339558,7021.42065421887,7021.42065421887,130.93033,16.07130438592399,9,2020.8794777578837,4074.0060026710253,35.86614178096773,113.58919,16.313488054404033,2020.8795664798586,4801.742277984274,41.944481393022144,114.47852,15.54439838457856,1,0,0,0
38126824315053742,2086.348365988374,7080.406665796326,7080.406665796326,431.87265,16.0622213613766,9,,,,,,,,,,,0,0,1,1
39743630693254531,2115.5872716577296,5701.532155948413,5701.532155948413,485.7687,16.297387921971115,8,,,,,,,,,,,0,0,1,1
39747722976338736,2115.6613061000735,6763.205292644133,6763.205292644133,609.9437,16.11198544118432,9,,,,,,,,,,,0,0,1,1
41636160816559800,2149.8122557607753,5827.825772872826,5827.825772872826,102.309456,16.273600467705933,1,,,,,,,,,,,0,0,1,1
41640253107139429,2149.8864871582423,6865.017102493639,6865.017102493639,487.6099,16.09576280827683,9,2149.886801456067,4097.69345666045,34.26713259546131,119.58087,16.30719355016864,2149.8868907909055,5054.902912602068,36.98903475475928,136.6595,15.488613454416267,0,0,0,0
43100988653983488,2176.3029813099824,4495.971376321918,4495.971376321918,278.17514,16.555308022989045,9,,,,,,,,,,,0,0,1,1
43105080938247645,2176.376966657673,4454.403100699673,4454.403100699673,285.00793,16.565393077290743,9,,,,,,,,,,,0,0,1,1
45011156805526794,2210.8472257288,5099.128916065876,5099.128916065876,363.94055,16.418626887230893,9,,,,,,,,,,,0,0,1,1
46420756738270812,2236.338881004414,5849.099388599938,5849.099388599938,82.97531,16.26964436453042,1,,,,,,,,,,,0,0,1,1
48368317450207428,2271.5598444248285,4489.486743592345,4489.486743592345,249.84415,16.55687513323705,8,,,,,,,,,,,0,0,1,1
49870567069721624,2298.7274777530233,4614.521438978475,4614.521438978475,647.03796,16.527050196926833,9,,,,,,,,,,,0,0,1,1
51832234467153401,2334.203538899211,5738.8207274467595,5738.8207274467595,342.305,16.290310221504917,9,2334.203832314464,3083.77148371322,43.09688859637533,71.55439,16.615836745527346,2334.203920388109,4048.555444493579,45.615695489228834,88.75356,15.729645272991915,0,0,0,1
53490553733648517,2364.193552544463,5037.445788447182,5037.445788447182,423.12573,16.43184090350273,8,,,,,,,,,,,0,0,1,1
55424828704962336,2399.174081213671,6570.554871347234,6570.554871347234,372.168,16.1433617508468,9,2399.174395992476,3596.3839292124153,50.344513579115386,71.43547,16.448877095020116,2399.174482598688,5758.011209672225,54.640783245727064,105.37937,15.347214236090704,0,0,0,0
55428920998688260,2399.2480883775065,7853.373992643468,7853.373992643468,354.4211,15.949726167365364,9,2399.248402717323,4611.480456713235,35.0324531153802,131.63452,16.178941284663832,2399.2484918960586,5818.143841938344,38.3681863487389,151.63979,15.335934365894971,0,0,0,0
60620324717617444,2493.131591124936,5608.501715873687,5608.501715873687,229.04512,16.315249724358967,9,2493.131905449168,3001.57341885642,29.24954141805046,102.61951,16.645169789001294,2493.1319943888193,5220.7483995217735,37.86076040872417,137.89339,15.45356359111782,1,0,0,0
60624417015125770,2493.205618778145,5497.190373611909,5497.190373611909,368.6039,16.337014923778277,9,,,,,,,,,,,0,0,1,1
62516880240062648,2527.429570337652,5560.206506045741,5560.206506045741,276.82294,16.32463956311362,9,,,,,,,,,,,0,0,1,1
65883694708056421,2588.3164293683353,5894.1853714892595,5894.1853714892595,350.28946,16.261307391448234,9,,,,,,,,,,,0,0,1,1
67296462390961664,2613.865640323649,4645.192543538312,4645.192543538312,248.18571,16.51985756646117,9,,,,,,,,,,,0,0,1,1
69244060841152542,2649.086972951677,6872.648585095183,6872.648585095183,229.18741,16.09455652214391,3,,,,,,,,,,,0,0,1,1
