#solutionId=375316653866487564
#sourceId=4657932134707725184
#nTransits=43
#transitID,gTransitTime,gTransitFlux,gTransitFluxError,gTransitFluxOverError,gTransitMag,gTransitNObs,bpObsTime,bpFlux,bpFluxError,bpFluxOverError,bpMag,rpObsTime,rpFlux,rpFluxError,rpFluxOverError,rpMag,photometryFlagNoisyData,variabilityFlagGReject,variabilityFlagBpReject,variabilityFlagRpReject
16551578687387518,1696.1711344911284,3982.388453899896,3982.388453899896,201.33673,16.68700781675414,9,1696.171449326421,2264.9351128172852,32.02540418909737,70.723076,16.950902804284098,1696.1715358609008,2215.8431465954263,29.15609093191605,75.99932,16.384047964555005,0,0,0,0
16555670967325642,1696.2451410375804,4431.011596304722,4431.011596304722,466.9143,16.57110965051607,9,1696.2454560928704,2661.9738239736344,38.11877612305959,69.833664,16.775532764284108,1696.2455413466034,2545.1949965712865,33.04798708379789,77.01513,16.233592849118303,0,0,0,0
18853126219919892,1737.7932227167055,4244.23859909938,4244.23859909938,229.10597,16.61786739024557,8,1737.7935229232237,2497.195276801216,28.712092941204585,86.97364,16.844910953710414,1737.7936122773679,2380.0701314436847,27.36001778902486,86.990814,16.30642111560342,0,0,0,0
18857218528044897,1737.86721540981,3953.558287487286,3953.558287487286,226.7018,16.694896502046184,9,,,,,,,,,,,0,0,1,1
20759518876549387,1772.2690407964867,3179.610216814206,3179.610216814206,310.7206,16.931432157552226,8,,,,,,,,,,,0,0,1,1
22238169784914118,1799.0095116236396,4059.42838090892,4059.42838090892,333.35587,16.666204657801412,9,1799.0098266013904,2282.30782989149,28.056433647248646,81.34704,16.942606665321264,1799.0099122108707,2431.618040108323,28.461261857154213,85.43606,16.283157109296276,0,0,0,0
24148337446536470,1833.553714508471,3695.2180102467896,3695.2180102467896,224.2998,16.76826670214042,8,1833.5540572985904,1975.9160547742952,29.48578822045635,67.01249,17.099120990829753,1833.5541448072563,2373.7296812979685,28.62114557824212,82.93622,16.309317350460134,0,0,0,0
25544114808878245,1858.7956319580544,3073.8683569909986,3073.8683569909986,326.1775,16.96815370642718,9,1858.7959462381118,1648.6479298258778,39.90185798836784,41.317574,17.29572241182698,1858.7960354755692,1909.6881729507072,27.83643697586964,68.603905,16.545489355054634,0,0,0,0
27487553265742551,1893.9418335508244,4604.432511776374,4604.432511776374,347.5186,16.529426587558994,9,1893.942148303466,2710.1777402339712,37.098018000395264,73.05451,16.75604778098084,1893.9422353139655,2647.8917615626137,38.23739428335205,69.24875,16.190644930199262,0,0,0,0
28970341252108596,1920.7574816686251,3072.5562371352567,3072.5562371352567,165.52823,16.96861726569881,9,1920.7577966878155,1736.9568090756004,32.641968020511335,53.21238,17.239069667108232,1920.757882227636,1962.4317050940897,29.672230010916586,66.13698,16.51590912183673,1,0,0,0
30918147391664601,,,,,,9,1955.9831781262292,2452.5348177954734,41.1075840431009,59.66137,16.86450426173363,1955.9832652210823,3729.148476542041,36.52347650362687,102.10278,15.818871313159526,0,1,0,0
32562641776473143,1985.7229346415315,3074.4289167543106,3074.4289167543106,209.03639,16.967955726399687,9,1985.7232489149667,1637.4108833157943,31.919222902429272,51.298584,17.303148034118635,1985.7233381798212,1864.0018751469984,27.76267444354726,67.14057,16.57177963888121,0,1,0,0
34496920261269362,2020.703532160469,3097.4659971916026,3097.4659971916026,382.98285,16.959850498170688,9,2020.7038472757258,1586.1516096360979,25.50057008585071,62.200634,17.33768047511287,2020.7039321552693,1903.83127792051,26.27230737270656,72.465324,16.548824357308327,0,0,0,0
34506661061485610,2020.8796899469273,3867.863150147286,3867.863150147286,249.42224,16.718689117558213,9,2020.8800043556848,2111.6485121264477,29.802650581753625,70.854385,17.026988138940844,2020.8800931244493,2325.3793657502424,34.298915774632356,67.79746,16.331660965066135,0,0,0,0
36220216443168051,2051.868464729391,3348.4752434983707,3348.4752434983707,242.13104,16.875249136090105,9,2051.8687791084108,1799.0939141519939,24.10838951991916,74.62522,17.200907629649485,2051.8688677822306,2036.8685560633817,25.800742007373643,78.94612,16.47548799151412,0,0,0,0
36224308735558040,2051.9424434666657,3873.712630498501,3873.712630498501,462.37222,16.717048367926633,8,2051.9427862426487,2254.078389872698,28.664280957346463,78.637184,16.956119677319514,2051.9428740129324,2234.236367285393,29.017088589090925,76.99726,16.375072709490404,0,0,0,0
38130928702244356,2086.4225417839393,3104.198559490181,3104.198559490181,173.9109,16.957493134452235,8,2086.4228846285705,1579.2642555099721,25.1414923539591,62.815056,17.342405201246045,2086.4229720541466,1974.929703088686,25.94679267879876,76.1146,16.509016396949725,0,0,0,0
