#solutionId=375316653866487564
#sourceId=4662431989048163968
#nTransits=49
#transitID,gTransitTime,gTransitFlux,gTransitFluxError,gTransitFluxOverError,gTransitMag,gTransitNObs,bpObsTime,bpFlux,bpFluxError,bpFluxOverError,bpMag,rpObsTime,rpFlux,rpFluxError,rpFluxOverError,rpMag,photometryFlagNoisyData,variabilityFlagGReject,variabilityFlagBpReject,variabilityFlagRpReject
14909314199516878,1666.471733278432,5221.802521541857,5221.802521541857,220.60327,16.392815758002364,8,1666.4720405518988,3131.692941249033,42.8128514273281,73.14843,16.5990942822517,1666.4721296715716,3059.808510131867,33.18785744872344,92.196625,16.033659880698465,0,0,0,0
14919055029331849,1666.6478576040179,5259.629476288995,5259.629476288995,309.96,16.384978990545278,8,1666.648200186926,2893.2053265143827,32.37198987649139,89.373726,16.68509407584626,1666.6482887134478,3161.3794474383626,30.388737564977646,104.03129,15.998203937260682,0,0,0,0
14923147336938575,1666.7218936583467,4809.8013811715455,4809.8013811715455,80.77929,16.48204901023857,9,1666.7222079261185,2785.9512221050322,49.67712454613837,56.08117,16.72610844505001,1666.7222971976307,2982.266823277923,32.47727585443142,91.82626,16.06152925824717,1,0,0,0
14932888176190731,1666.8980532817543,4306.290596681566,4306.290596681566,239.18857,16.602108533320127,9,1666.8983677084216,2396.6734550778087,29.388378246841626,81.55174,16.88952005136263,1666.8984564071595,2703.8390797645898,28.824451033445683,93.803665,16.167943399151035,0,0,0,0
14936980484977104,1666.9720612426188,4110.416014502102,4110.416014502102,149.17316,16.652652419628538,9,1666.9723754719105,152894.22776699121,207.87005128776255,735.52795,12.377564491414194,1666.972464887322,98132.66023766578,157.7406250758052,622.1141,12.268361570870729,1,0,1,1
14946721324884620,1667.1482208848452,3775.4950741401963,3775.4950741401963,297.9448,16.744932097096346,9,1667.14853527448,1912.091665916168,27.714323193787067,68.992905,17.13477044436865,1667.1486241386217,2534.7805460008394,27.816566286794483,91.124855,16.238044587825904,0,0,0,0
14974387639317876,1667.6485563407196,3341.6546485755057,3341.6546485755057,31.714653,16.877462955412263,9,1667.6488706547275,1633.7175498612312,28.57949523605691,57.163975,17.305599779828874,1667.6489598277421,2130.4235355025457,26.44964684120755,80.54639,16.426730623019566,1,0,0,0
14988220803740405,1667.8987241923005,3060.4599311148704,3060.4599311148704,215.18275,16.972900122309603,9,1667.8990384733702,1486.247445997744,29.101045154743975,51.07196,17.408314412483374,1667.8991277908685,2137.5205360529353,26.173431294154177,81.66757,16.423119761482617,0,0,0,0
15002053973143673,1668.1488921110893,3145.1956668867874,3145.1956668867874,181.80312,16.943247695379867,9,1668.149206356514,1686.7617675921558,28.498793182481958,59.18713,17.270907844129276,1668.1492958110982,3318.9600777339424,30.92150569099525,107.33501,15.94539042988315,0,0,0,0
16537565779743623,1695.9180034428146,3053.2905559284854,3053.2905559284854,271.23596,16.97544653102874,9,1695.9183179683184,1579.0565749027608,30.08855396801241,52.48031,17.34254799000419,1695.9184062000145,2097.7460009597817,26.311079175150148,79.72862,16.443513246538913,0,0,0,0
16541658078431008,1695.9919826942307,2968.1761306194026,2968.1761306194026,220.22058,17.0061426963884,8,1695.99232551856,1359.4102805472019,33.2427161773509,40.89348,17.50516584091519,1695.9924128144748,1924.2605932253216,30.347469512444402,63.40761,16.53723578598524,0,0,0,0
18894472210821456,,,,,,0,1738.5417085044312,1591.1278226322324,24.94148304192017,63.794434,17.33427954098334,1738.5417956173278,2218.892748324786,26.579017785372653,83.48287,16.382554724096938,0,1,0,0
18898564492600744,,,,,,0,1738.6157151131029,1617.0720390860324,24.777959462923565,65.26252,17.316718796395314,1738.6158010185911,2270.3725978036214,29.387870581101716,77.25543,16.35765266005377,0,1,0,0
20732018568212554,1771.7721908269718,3638.3799343419137,3638.3799343419137,265.69678,16.785096747352974,9,,,,,,,,,,,0,0,1,1
22293513438131710,1800.0106782416663,3330.4646991674126,3330.4646991674126,225.81207,16.881104780133775,9,1800.0109925531003,1616.2591913127967,23.592614231489875,68.506996,17.317264696714247,1800.0110816792142,2363.7867075221943,26.682700267317195,88.58874,16.313874785865575,0,0,0,0
22297605740614777,1800.0846844858063,3247.676417557708,3247.676417557708,298.05634,16.9084349876384,9,1800.0849990111756,1669.6639669710203,34.36426372482988,48.58722,17.281969528908657,1800.0850871786922,2309.8870493990607,28.264204068319835,81.72482,16.338918641274958,0,0,0,0
24185887232893545,1834.2328620693486,2954.0741085197565,2954.0741085197565,380.4682,17.011313401533936,9,1834.2331769376829,1502.1062419298987,32.06659710198255,46.84333,17.396790588767313,1834.2332632356167,2013.3722528033372,36.31169804156977,55.446934,16.488085303386445,0,0,0,0
24189979526624871,,,,,,0,1834.3071825973395,1630.6420123688124,23.999403793727467,67.94511,17.30764564722123,1834.30727175313,2087.332675285181,25.684490594210803,81.26821,16.448916322038436,0,1,0,0
25571944983225478,1859.2987725243247,4057.157086088302,4057.157086088302,345.5853,16.66681230915747,9,1859.2990869250807,2104.0417959583883,29.14334932830709,72.1963,17.03090630915854,1859.2991756642152,2692.728569466833,29.985479127733683,89.80109,16.172414055728204,0,0,0,0
27546947422303570,1895.0155621170948,3596.11241476064,3596.11241476064,315.31723,16.79778371867183,9,1895.0158769270886,1859.7354256656854,31.111719862661925,59.77604,17.164914305987036,1895.0159636985163,2405.5383824157416,29.374187375116204,81.89294,16.294864774073176,0,0,0,0
28924897066246694,1919.9351683272052,3026.8544419711684,3026.8544419711684,209.69417,16.98488802524283,9,1919.9354827064649,1511.4200677039973,25.364311050942643,59.588455,17.39007925526129,1919.935571582772,2161.6543996856285,26.907520079485316,80.33644,16.41092984823426,0,0,0,0
28928989361258621,1920.009147759505,2938.0376452424944,2938.0376452424944,227.76704,17.017223476731473,8,1920.009490479588,1458.6099604215506,31.741696680405532,45.952488,17.428694278529143,1920.009578340766,2129.4462671445926,28.87035554529405,73.75892,16.427228786440406,0,0,0,0
30941549873083275,,,,,,9,1956.4059674891607,2080.507230915799,35.97279378017361,57.835575,17.043119141933367,1956.4060544347833,2635.3283420556345,37.85537930110423,69.61569,16.195808669304757,0,1,0,0
36206210258703727,2051.6153895357193,3993.3025612953643,3993.3025612953643,330.24854,16.684036325276878,9,2051.6157045550867,2109.0284764904063,25.6727642565048,82.15042,17.02833610653982,2051.6157896570985,2559.0530850342893,28.37626771140504,90.18286,16.2276972636755,0,0,0,0
38061809435584194,2085.173006933659,4078.999559440351,4078.999559440351,261.02588,16.660982721029722,9,2085.1733219437224,2196.638797637105,25.908098273076686,84.7858,16.98414559089443,2085.1734077730716,2671.326474876394,29.035607441303924,92.00174,16.181078080265586,0,0,0,0
38071550262932426,2085.3491644531696,3747.1556041330514,3747.1556041330514,329.4056,16.753112547175903,9,2085.349478691041,1960.185025769886,29.602653788015328,66.21653,17.107799547765588,2085.349567969571,2385.4690083759147,32.07152769665145,74.37965,16.303961054533243,0,0,0,0
39785027399873027,2116.336361997193,4242.4882511575,4242.4882511575,765.8171,16.618315246337065,9,2116.336676213658,2373.412202088445,27.048703439827662,87.74588,16.900109288768476,2116.3367655719876,2689.7119936162535,27.86351371914491,96.531685,16.17363105233779,0,0,0,0
39789119707997902,2116.410368694304,5438.163175955853,5438.163175955853,214.06653,16.348736280150675,9,2116.410683173787,3235.3965246254597,31.552088301189595,102.541435,16.563723429171617,2116.4107717552843,3283.2960294695545,31.760023970224584,103.37826,15.957120397461713,0,0,0,0
41626582822720944,2149.6395999849724,2954.449168735247,2954.449168735247,310.1043,17.01117556118488,9,2149.6399151123665,1401.965654508099,22.493197360558206,62.32843,17.47169877986692,2149.6400001932498,2014.6260737300313,25.72298705505282,78.32007,16.487409375191838,0,0,0,0
41636323638670889,2149.8157554842824,3125.256973056081,3125.256973056081,108.21791,16.950152534941818,9,2149.8160697538647,1573.3159363704822,28.421006686583947,55.357502,17.346502361488195,2149.8161588945113,2125.068854354038,31.094556232632602,68.34215,16.42946298568109,1,0,0,0
43156382349665743,2177.304885623738,3171.6205744483523,3171.6205744483523,359.41956,16.934163800863768,9,2177.305200508315,1642.4936923283744,23.37905729627328,70.25491,17.29978293976469,2177.305286417204,2167.611170190971,26.89220237170303,80.60371,16.407942050244934,0,0,0,0
