#solutionId=375316653866487564
#sourceId=4655233860074588416
#nTransits=38
#transitID,gTransitTime,gTransitFlux,gTransitFluxError,gTransitFluxOverError,gTransitMag,gTransitNObs,bpObsTime,bpFlux,bpFluxError,bpFluxOverError,bpMag,rpObsTime,rpFlux,rpFluxError,rpFluxOverError,rpMag,photometryFlagNoisyData,variabilityFlagGReject,variabilityFlagBpReject,variabilityFlagRpReject
16551502729720220,1696.1699085541775,8282.848032371516,8282.848032371516,702.6594,15.89191763376811,9,1696.1702232945015,4726.6846873214545,41.61609134157974,113.57829,16.152150636062895,1696.1703103808964,5456.426892601142,39.72628312195567,137.35056,15.405624649339103,0,0,0,0
16555595013334397,1696.243915347228,8170.389026311636,8170.389026311636,490.34583,15.906760028062935,9,1696.2442302932718,4745.868171019575,45.05908430591265,105.32545,16.14775303985622,1696.2443162182763,5470.372529125582,42.84725712970419,127.67148,15.402853244811622,0,0,0,0
18880736586765617,1738.292725502034,7738.445884326256,7738.445884326256,723.903,15.965732492361095,9,1738.29304056598,4399.4782344698615,35.688077971540665,123.275856,16.230039282154195,1738.2931256927789,5264.789331204519,38.70601500276187,136.01993,15.44444300685509,0,0,0,0
20749851954557745,1772.0944195599718,6378.214839784625,6378.214839784625,425.17517,16.175619007915564,9,1772.0947343265218,3482.979356934134,31.202239748381448,111.62594,16.483664964618953,1772.0948212959722,4654.47882518967,35.641293943846854,130.5923,15.578217853927777,0,0,0,0
24171961645032466,1833.980959701803,7931.74830741741,7931.74830741741,335.31683,15.938944555578082,9,1833.981274098184,4552.362073849587,38.468115689192025,118.34118,16.192950224453472,1833.9813628740014,5391.886788318378,42.09350516424901,128.09308,15.41854358894478,0,0,0,0
25553928938336780,1858.9730190636851,6374.464194881544,6374.464194881544,408.40555,16.17625765193206,9,1858.9733338051956,3383.015270731198,32.764338771022636,103.25297,16.515282320367305,1858.97342085007,4863.037367180544,36.59086785791863,132.90303,15.530626484494134,0,0,0,0
25558021229416728,1859.047025884894,6332.1658943893135,6332.1658943893135,443.25266,16.18348615635155,9,1859.0473408996397,3364.1786980068596,35.33939989756182,95.19626,16.52134457445638,1859.0474264490215,4608.84387597841,38.75364776453317,118.92671,15.58891550940131,0,0,0,0
30927813184087508,,,,,,9,1956.1578164119026,4527.951214867191,43.71878947535991,103.569916,16.19878786824229,1956.1579050692183,5221.111336333435,44.48546490727598,117.366684,15.453488115360322,0,1,0,0
34478948360271491,2020.3785450443074,6448.760546490039,6448.760546490039,351.31647,16.16367623920624,9,2020.3788598622923,3477.7845477234414,40.93393615509688,84.960915,16.485285532005303,2020.3789465271923,4781.403419857869,45.86108293261244,104.25841,15.549007031568594,0,0,0,0
34483040658322837,2020.4525526040866,6370.442979147289,6370.442979147289,326.30414,16.176942785153525,9,2020.45286689077,3439.8583713652915,30.20678744836578,113.877,16.497190811258704,2020.452956096401,4706.068423632913,34.74186224786539,135.45815,15.566249907935752,0,0,0,0
