#solutionId=375316653866487564
#sourceId=4657566856280232448
#nTransits=41
#transitID,gTransitTime,gTransitFlux,gTransitFluxError,gTransitFluxOverError,gTransitMag,gTransitNObs,bpObsTime,bpFlux,bpFluxError,bpFluxOverError,bpMag,rpObsTime,rpFlux,rpFluxError,rpFluxOverError,rpMag,photometryFlagNoisyData,variabilityFlagGReject,variabilityFlagBpReject,variabilityFlagRpReject
16537809752577402,1695.9219775078,7332.928316522748,7332.928316522748,338.20056,16.02417326819358,9,1695.9222709657167,3620.3242251731726,41.15627700523328,87.9653,16.441673549893956,1695.9223590470567,5142.620102404028,37.76194441645712,136.18526,15.469934393309074,0,0,0,0
16541902048768546,1695.9959631800054,7263.941326038818,7263.941326038818,371.50827,16.034436048193335,9,1695.9962779312907,3669.081792427311,40.9849102335046,89.52275,16.42714873253465,1695.996364964017,6416.200998688207,44.59750746732023,143.86905,15.22970059985112,0,0,0,0
18839323632080375,1737.543421769263,5959.091032880781,5959.091032880781,319.8802,16.249416817331586,9,1737.5437368457367,2833.6085364460923,29.624898735961683,95.64956,16.707692585320427,1737.5438218853071,4381.691326682989,35.711225022567234,122.697876,15.643791051342586,0,0,0,0
20749708696523873,1772.0915481974703,7058.108341333109,7058.108341333109,327.81204,16.065646065913953,9,1772.0918632615233,3585.5543270864573,32.65647512586939,109.79612,16.452151447876773,1772.0919484924136,4792.391142618801,37.0863148502706,129.22263,15.546514859093104,0,0,0,0
20759449509458859,1772.2677048344674,8476.788434504851,8476.788434504851,291.15323,15.86678850686011,9,1772.2680191106922,4342.2506331548475,39.06578676041355,111.15227,16.244254997887026,1772.2681083971734,5454.800665418742,42.15199766923315,129.40788,15.405948289137243,0,0,0,0
24130388454040699,1833.2292226661775,6244.601816576566,6244.601816576566,305.8677,16.198604989414235,9,1833.2295370703105,2946.6316744355872,33.07807034514978,89.08112,16.66522758346587,1833.2296258190447,4542.2799303639795,39.71833580388662,114.36229,15.604710762934666,0,0,0,0
27473766781968518,1893.6926939177022,8491.026497624489,8491.026497624489,367.7416,15.86496637663241,9,1893.693008267816,4466.146939274899,41.757901196801846,106.95334,16.21370969691094,1893.6930972725786,5809.522880887682,44.39005283815776,130.87444,15.337544334854474,0,0,0,0
30927956605555869,,,,,,9,1956.1606727901308,3645.5802939064965,44.91274409353552,81.17029,16.434125545765625,1956.16076096779,5228.5110314669055,45.05755875095409,116.04071,15.45195042950514,0,1,0,0
32586262252631177,1986.1501117891262,9352.131877255673,9352.131877255673,507.8201,15.760090311266769,9,1986.1504265735348,5130.631724185333,37.19061814124753,137.955,16.063115110309944,1986.1505133909516,6059.505543639156,40.263910510775624,150.4947,15.291802533325642,0,1,0,0
32590354534273299,1986.2241188923092,9513.923995105399,9513.923995105399,405.19992,15.74146767304731,9,1986.22443390961,5253.2262388530135,38.805362256078446,135.37372,16.037476953762223,1986.2245194639147,6186.223511913029,42.19530546649935,146.60928,15.269331482987042,0,1,0,0
34524604779242675,2021.2040985244096,7358.899587538459,7358.899587538459,864.5311,16.020334674550725,9,2021.204413451176,3655.4635520247352,31.955968993547877,114.39063,16.43118607082456,2021.2044994967443,5229.325195609336,37.87678004116397,138.06151,15.45178137589431,0,0,0,0
34534345600954611,2021.380256213563,7068.143522266133,7068.143522266133,379.76743,16.064103468316468,9,2021.3805704604779,3430.36879048751,34.78988391721,98.60248,16.500190184594313,2021.3806598980364,5128.439109548886,40.19818653140587,127.578865,15.472932492497872,0,0,0,0
36220284279329548,2051.8695291913673,7993.307346102173,7993.307346102173,497.62048,15.930550586804662,9,2051.8698441665306,3997.17739250621,33.834484927424306,118.13915,16.334158659709956,2051.8699295317847,5475.433555489614,38.85751000507405,140.91057,15.401849218263779,0,0,0,0
38144709578625392,2086.671601691463,6718.788438697381,6718.788438697381,464.3551,16.11913945146953,9,2086.6719167457877,3344.6571155612196,30.988923826448072,107.930725,16.52766321132445,2086.6720023008565,4922.7388510970895,36.75039262256624,133.95065,15.517378507972877,0,0,0,0
38154450401522533,2086.847758428025,6551.443142026402,6551.443142026402,548.65393,16.146524426395217,9,2086.848072657883,3145.3859025299544,34.24183272324861,91.85799,16.59435737587691,2086.84816195927,5798.324731799962,41.71872210797916,138.98616,15.339639165880554,0,0,0,0
39716007222731378,2115.087537984141,6236.238127981543,6236.238127981543,310.86267,16.20006014161754,9,2115.087852320235,3068.867286492954,28.9432767758338,106.0304,16.621096946485583,2115.0879411759415,4570.551179631789,34.753342003231516,131.514,15.597974060149307,0,0,0,0
39720099518267512,2115.1615124632917,6171.558668452429,6171.558668452429,331.9461,16.21137971239374,7,2115.1618592387345,2989.4133034368447,31.923452160814893,93.64317,16.649577308599653,2115.161947100353,4601.38080657614,36.343621544441675,126.60766,15.590675059618896,0,0,0,0
43077375153989317,,,,,,9,,,,,,,,,,,0,1,1,1
44993196318287294,2210.5224885753605,6757.699610118926,6757.699610118926,278.3252,16.11286965998815,9,2210.5228029558107,3298.315642378978,33.602987486398575,98.155426,16.542811679715395,2210.5228916192136,4962.667819104961,40.742978144516286,121.804245,15.50860748551567,0,0,0,0
46420675786367977,2236.33779164482,5987.012706042134,5987.012706042134,320.71167,16.24434141746633,9,2236.3381060819447,2897.4405399531015,29.582415642040157,97.94469,16.68350588499803,2236.3381948646866,4259.07469634993,35.00162682583262,121.68219,15.674607358983813,0,0,0,0
48340698374378572,2271.0606022916104,8721.768377992894,8721.768377992894,460.1497,15.83585549447716,9,2271.060917402369,4655.738468242445,37.37994162208939,124.55179,16.16857077519655,2271.061002643012,5727.411131885072,40.0797569004147,142.90034,15.352999602957336,0,0,0,0
